review_id,review_score,review_comment_message
95918fb5d4aae9a0a6ffe306da8380ed,1,"Comprei 03 jogos, só foi enviado 01"
6e47be61ba0c7c23dcbbeb93b36c4d39,4,Entregue dentro do prazo e inteiro 
8cc3c42fc9ccef9c27f0c5cadcc11fe4,4,Bom
2888bde044ad292a3351b4cee17bab0c,3,Ainda não recebi o produto 
a5510f97c58b6b720d1dd57f070cad96,1,Não recebi meu produto e nem obtive ate o momento explicação para o atraso.
b5d138e5d54d4abdc524400200960061,5,"Muito bonito, superou a espectativa"
ad97a2af4ccd4df73413f016a766744e,5,Entregue antes do prazo. Recomendo
97b65ce179daa36d3a902e2084b836d2,4,a loja postou certo o produto. mas o correio nao entregou ainda
556f5701981068e40f3f1ff9df60e672,2,O produto demorou muito para chegar.... além disso as imagens na internet não deixam claro como é o produto real.....fora o frete que é muito caro.
066b78627b8ac51f88fa8d841c616e0e,1,O tempo de entrega das lannister chega a ser 40 dias depois do pedido 
d680f26e27023bd7b495589581ef7b7d,1,comprei um lençol de solteiro e a loja me enviou um lençol de casal. Solicito a troca
54e31529c7eba933035f1e4aaf02d7e7,5,"Atendimento com agilidade,principalmente em tirar duvidas sobre o produto.A entrega antes do prazo,fiquei muito satisfeita com o produto."
d61a683c6401494f7311af37b45ff720,1,"Produto não entregue no prazo, ainda aguardando sem conseguir rastrear localização exata do produto, muito ruim o retorno ao cliente "
9649393456887a854f15433106c0cedb,5,"Fiz um pedido de um produto que estava num preço otimo, e cancelaram depois que eu paguei..."
46f963c23807bcdb5220aacfab919336,4,"otimo produto chegou antes do prazo, porem o frete muito caro"
f975919760daa751bad4503c421abd50,1,"Não tem opinião pois o meu produto não chegou até hoje marcado pra chegar até o dia 27 de setembro
"
a1b5def821bac80e6b055955be88ff30,5,"Jogo incrivel, ótimos gráficos. Recomendo."
833895312b66466f2ea95fed95ac2dfc,5,"Pedido ágil e entrega super rapida, muito antes do prazo prometido. Excelente !!!
"
ccdf4cfeea5c99a2e315ff59a4dfe2cf,5,No prazo
ff85aab92d4f0468f913297fb27c4fc5,1,Não recebi o produto ainda
5369921f3aeb7f7fce690927f7338ca6,5,"Adorei o material, é feito de corino, porém de uma ótima qualidade, chega a ser meio que emborrachado.
Toda revestida por dentro, tamanho ótimo."
6d53b62c2458e58163491c5f732d3acd,3,Veio antes ótimo
b01d9dfbc46f2f6d811b5e9da4ffec80,5,"Foi entregue no prazo, adorei o produto, tá de parabéns"
002155c71462b955916f9e3c1df7d376,5,Fiquei muito satisfeita.
ad12d1ba613643e7628768d0c3110b6f,5,Top!
5df66126ca4c887cbc3ee3bc594b35c7,5,Produto excelente
752d6729f1d725fffda68151f3756b6b,5,"excelente produto,ótima qualidade e rapidez na entrega ! recomendo com toda certeza !!!"
39230ba5dd243ce65ff8f9cf781d1756,5,"O produto é de excelente qualidade,totalmente apropriado para o produto.Muito bom!!!!"
585bda4be33a211927872243b4adb85d,5,Super recomendo! 
47c0f6c7a5dd0fc61c5b46f6f747230c,5,Entrega dentro do prazo
dd78fd9d3af2c40fe18d92e72f7c32cb,1,"Não recebi o produto, nem deixaram documento comprovando a tentativa de entrega. Estive sem tempo pra resolver e agora pergunto: como devo proceder???"
3aa93a18e63fa74c4534ae0135bdccca,1,"Não gostei da qualidade do produto, pelo preço deveria ter mais qualidade, Lojas lannister entregou antes do prazo."
063fd5dae9d4eeb11acd9f8d3822b7f1,5,o produto é exatamente como mostrado no site. Super pratico e resistente para o que indicado. A entrega foi feita bem antes do prazo estipulado.
4c29ad174b0479fb4631558dafb7f5ef,5,"Postagem fornecedor bem r[apido, entrega pelo correio demorou, não foi culpa do fornecedor.."
0eccad996b48c39d41b60ead288924a0,1,Produto com defeito
c7dce52ea0e2b966e8911feef6c3c8d2,1,"o produto chegou incompleto! 
Não consigo contato nem com a lojas lannister nem com o telefone que veio na nota.
Gostaria de resolver isso o mais rápido possível!"
1665c5e07e2717f9d64744a7813faaa0,5,"Entrega rápida, produto bonito conforme descrito no site, porém so chegou o lençol ainda não chegou a saia da cama."
d4d53f3ed8a3974af4699a4ce2da29e9,4,Foi entregue o produto correto 
074ffa28d9b66deea561b1dd027429c2,5,A culpa não é da loja e sim do transporte
71cafd3b61eb5973a2afa5f7de1d462f,5,Maravilha 
4c3aa7cff3e114947bbfb9b8bdf12e26,1,"Isso deve ser piada, não recebi o produto e ainda tenho que responder essa avaliação."
e6c768c7b438c03b8e0a22ab51325807,5,Ótimo 
1aafedf1e2e8e4b196ff762471ab04df,5,Ótimo produto minha esposa amou!!!
8d1e7494ccfa2663262b5a964caa8988,5,Produto chegou dentro do prazo e em excelentes condições.
e9f150b261f893e0db906a331fdf263b,4,demorou um pouco mais que os outros produtos comprado mesmo dia
7f1b8626e98fe63dcf3ee4de948da23f,4,"A entrega foi super rápida, mas a qualidade do produto deixou a desejar... "
c5203be7867c90f6556d41834725c712,5,"Gostei muito, satisfeito!!"
b0dc5081d2e12913db2a62789fb27ac1,3,Demorou a entrega..
22277122c09f2e23005262efb912dd40,5,Excedeu as minhas expectativas!!!
3879b7772940e0e0f90df8377af9e051,2,Não foi entregue no tento estipulado e o codigo de rastreio está totalmente desatualizado.
d2ff8d63f68ef521f25f87f61071fb93,4,"Parabéns 
"
bf23fa2a7ac5f0453d600376346ae330,4,"Produto chegou antes do prazo, muito rápido veio de acordo como no anuncio...meu filho adorou"
f6bd30507432b232ab17e29e33efbcbb,1,Comprei 2 produtos uma botox é um creme de hidratacao .o creme de hidratação veio mechido tiraram uma boa contidade de creme.a botox veio dereita.
cd25657520069786f4085c0f12813cdc,4,Satisfatório todo o processo de compras e entrega do produto.
65d0c6182ac939c3f1bd8fa7b988d84c,5,xxx
510a11b5a7f7abea4bf533315e1eaaed,1,"Alem do prazo de entrega bem extenso a mercadoria ainda encontra-se retida, sem atualização, completando hoje exatamente 30 dias que comprei a mercadoria."
9f4f8e4a44f70f7239aa3c870c9aa6a4,5,produto de boa qualidade
bc2877cc7b2e274dea7785589cda7b1b,5,Ainda Não Usei o Produto uma vez que comprei porque o meu cartucho anterior está no seu limite de utilização
9a6a13a850319d61e10675d755dff5c0,4,"Produto ficou dentro da minha expectativa , portanto nada a reclamar ."
ceacd98e3e378eeef6f553c3056b401e,5,"esta faltando o outro cor dourado, quando chegara?"
cef4b2d097a809d9b398ecbc2a7ea1b8,5,Tudo perfeito
41c888cb1cc625a289b9f972f5b19352,5,Recebi o pedido corretamente! 
506aa667eb0580ce8f8ff773cffa131f,4,Excelente produto
c8cebc0bbd0dd738f883d7a83139ca3e,1,Descumprimento de entrega em produto alimentício 
8770fccc3a64d68c92e90206f478892a,3,"Por fora é linda, mas não fecha direito "
7cbea519c59dd3dc2d975a9368c038e8,5,"Recebemos o produto antes do prazer estimado para entrega, dentro das especificações."
f22466954dbdffd8e5136b26824da94d,5,"Produto entregue conforme descrito, ótima qualidade. Porém não atendeu minhas necessidade primarias, que era usa-lo na TV LG 55"", não pareou, nem mesmo localizou. No celular funcionou perfeito."
0dacee6b8a77949ed5b81be3bcd4b39c,5,"Entrega rapida mesmo para interior, produto correto e de qualidade. Recomendo"
62c4aedb57b1d723c810a3787b241bbe,1,Nap recebi o prodito ate hoje
d633a4b14af6810a826dfa69671cd53a,4,Tudo conforme o combinado.
6b15b6cdfdc1070ddbe822ee5b6f3ba8,1,"a capa veio de cor diferente da que eu pedi, e a película não é de vidro, e ainda por cima está torta"
64affdb359cbaf593e93a29125eec053,5,"Compra , prazo , produto e entrega nota 10 . Recomendo."
c7668a1be07d646913c1c3cdb2e0b96c,2,O produto levou quase um mês para chegar. Comprei a cortina para receber amigos em casa com três semanas de antecedência e não deu tempo de estar com o produto instalado. Deveria ter comprado na loja.
16b2d15604cf414f463ac1558d48423f,5,Produto ótimo só que a parte de colocar a CNH tinha que ser maior um pouquinho pra que seja colocada com o plástico que vem acompanhado nela tirando isso daí o resto tudo ok e obrigada! 
78a7bab7f24ddadee325bb0e7e1d227e,1,"Recomendaria a loja por outros produtos que adquiri, mas por este produto não. É DE PÉSSIMA QUALIDADE. A franja fica molhada. Não tem como usar. Como faço para devolver"
efc55d8adbb380da90fbd8acbf5f093f,5,"Otimo produto!
Lindas.."
900f369d2375e550947bd0cd334701bd,5,A entrega do produto foi correta e entregue 15 dias antes do prazo previsto.
c28429139ae29bd7add0cfcfc9bb978b,4,muito bom chegou tudo certinho no prazo
c26b6df817496dec9356ec34768f8b85,1,"Recebi a caixa lacrada, mas a caixa do relógio estava vazia. Procurei um site de confiança para comprar meu relógio e acabei recebendo uma caixa vazia. Isso é um absurdo."
63b4116e117b542eb85389471c7d6c40,3,Gostei
a4e11a383117560092ecce154a96e82a,4,Bom
b41ba37f474151feea29f716ac47a9b9,4,Recibi antes da data prevista 
39b4603793c1c7f5f36d809b4a218664,5,Otimo 
87e7fedb5d7c7b2aa993be63c04f6358,5,Adorei o produto excelente qualidade.A entrega foi bem antes do prazo amei.Obrigado a todos da equipe do choptaime Deus abençoe a todos beijos.
3453988d442e27b99d55d961c8ec3e5e,3,"Produto chegou antes do prazo final,veio bem embalado sem problema com a entrega ou com os produtos.compraria novamente "
42cfda3dd343229c2a8c98a434b336f7,4,O produto chegou conforme o pedido e o único senão foi a demora. 
70d81a9e4d91e67dd9bd3edfc9174f63,5,Ótimo 
1b753dd878fe837c9e3e56598df4e0a8,1,"Produto de péssima qualidade. Já chegou com a tampa desaparusada devido a péssima qualidade da madeira.
Vieram 4 pés para serem aparafusados sem nenhuma indicação ou manual.
Muito ruim"
1bbfd50bad517dbeb993926d510272b5,5,Ótimo
ddb3f2c54ba43d93fe96605fc2827627,1,Não recebi meus produtos no prazo estabelecido. Não consegui rastreá-los pela transportadora . Ainda Estou aguardando o envio do produto.
338fd61dcebeeb674c7097af322d1ef5,4,"Vendedor correto, recebi o produto antes da data marcada, nada a reclamar."
606dad75a0a047aa73ecc358e3f59642,1,Não recebi produto algum! Depois que as cosias se resolverem e as minhas tesouras chegarem eu posso dar uma boa avaliação!
23d88edeb65c02b0a08c73d1a1a2b8d3,1,Não gostei
e902ffd012124c9daa6923dd30e36998,5,Já comprei muitas vezes do baratheon e nas compras anteriores nunca houve problemas.
64f21919007193d3ef7e5b47e04a8bb5,5,otimo produto
7e92c32ae297ef950ee69781d9f1760c,5,"A caixa do produto veio com uma pequena avariação, mas de resto veio perfeito..."
438f74ecb04b92af5764f6e4524abba8,4,Produto entregue antes do prazo informado.
cc79f9048fcc271643166b8db448db5f,5,ÓTIMO
f3f3187497ad606be7cd53a311e4e838,5,"Produto entregue antes do prazo. Recomendo com certeza
"
61b4c83cf866c794bbd675025b5820e2,4,"Muito bom o material, recomendo a todos."
32b5d92aea4dfceb653539959c02396f,5,"Atendimento excelente, agradeço a funcionária Maria Eduarda da Equipe targaryen, pelo esclarecimento de dúvidas."
7d367dda1f53954dceca4a59a287293d,3,O produto demorou muito para chegar em minha residência.
beecf37b771d454e30c725564654c50e,1,"O produto demorou aproximadamente 50 dias para ser entregue. Além disso eles me enviaram um produto de outro modelo, totalmente divergente ao anunciado. FUJAM da parceira targaryen."
617b4b0b54a340ebe5ed44621e7a684f,5,"Entrega em perfeito estado, fornecedor pontual, recomendo o produto, eu e meu filho gostamos muito, obrigado!!!"
f82da587c1ecea1ad2fc609414d133e5,5,"Entrega muito rápida, produto conforme descrição."
103f66be439083d3462d84e6170b94ec,1,Como resolver esta situação q o produto ainda não foi entregue?
13be730f8439967abc1a770406f2b376,5,Excelente produto. Altamente recomendado.
e33444347fa42fbf384aedbdeffdcd33,3,"Mesmo recomendando, o produto demorou muito a chegar."
f5e58f641f22f422a0f0abf47321e722,1,"Produto veio avariado/quebrado, nao me deram bola, pois nao reclamei em 7 dias..."
c593edde6a6642f89313c4050a94c814,5,Produto de qualidade. Somente a entrega efetuada através dos Correios demorou mais de 30 dias.
5db31cd43a1d7254dd3bbc466a618e12,5,"Tem um bom aumento, mas ainda não é o que procuro pois, vc tem que ficar muito próximo, tem que quase encostar no objeto que observa."
3697c16de989d4eaa7c02074c12564ee,3,"apesar de entregue no prazo demorou bastante. o tampo de madeira foi mal embalado e as pontas ficaram danificadas, saindo um pouco da tinta dessas extremidades. a tampa fica solta sobre os cavaletes, "
0bdd1d6386bb2596e767fc18e24e9ff3,4,Na troca de um produto com defeito levam muito tempo e demais uma vergonha oque está acontecendo comigo
2d482ea65c1e7495e4ef4226d0a33013,1,"A mascara era para chegar dia 24 de agosto de 2018 e até agora nada. Mandei um e-mail e me pediram 48 horas para uma resposta. O tempo de entrega já é longo e ainda atrasa. Descaso total.
"
9d3cc513c00b63db3acc198f2e112636,5,Entrega antes do prazo previsto.
819e1115d3a63559e7a0f44eaf73bd5e,1,O pedido foi entregue parcial e o vendedor não entrou em contato comigo. Estou aguardando resposta da pág seguro
3fe4254e4bd3f7a0cc099775a7f064b0,1,A criança já está se formando e o produto ainda não chegou 
ac2f30d1abe1b0de00cb14bdd582c84b,1,"Essa empresa fez uma promoção, descontou do meu cartao e depois não tinha o produto para enviar! Seu não fosse atras não saberia de nada...
Sai muito prejudicado nessa história!
Tenham cuidado!!!!"
db1893bcebe183686ed630b33a96ef0c,5,Produto bem embalado. Entrega muito rápida. Muito bom! 
d3cea00d346aa6af3c18e23ba55c3d8a,4,boa
8a4d9620e2f9922d5e01370ddca1d8e8,5,adorei meu produto 
978179385ae38185a4483bfd46560ed8,1,"Relógio veio sem bateria (o que não é normal da marca), levei no relojeiro e o PROFISSIONAL afirmou com toda certeza de que o produto é falso e de segunda linha sendo que comprei como produto original"
be7c5099fc7b59f6e5620561734a38b4,3,"Informação Conflitante ,queria comprar Fone De Ouvido Headphone Sem Fio de um valor superior porem o vendedor não entregava na minha cidade,de um valor menor vendeu e entregou .Como assim? "
3c3c85ea1731f80c179202e68515e5eb,4,"nas lannister gosto de comprar mas na targaryen
nao da pq cancelei o pedido no mesmo dia e ate hoje nao tem nada resolvido pois foi no cartao e ja paguei a primeira "
51f815adf29b6ad62759bd667395f7ab,1,Entregou dentro do prazo mas poderia ter entregue muito antes com tranquilidade e ainda entregou tudo errado comprei um cavalinho e mandaram um urso horrível!
4bbb2b339000f635e56a939f175e0244,5,Produto bom 
b41fe581b62d7b9b3b0c6b16b5ccf87a,3,"O único problema é o envio pelos correios, pois temos que ir ao centro de distribuição pegar a encomenda. A venda e entrega foi feita por empresa parceira."
c7fd8e7758b7a8386c40db1bb99a5094,3,Muita demora para entrega de uma simples panela 
d7615da41b76c78195cdcca715a622e6,5,Gostei muito da bolsa esta sendo muito util.Material muito bom também. Obrigada
c0087fcc040fe02965782b343246b757,5,muito bom
70ff5acbb5f5df2813075d49b71aa518,5,Excelente preço. Atendimento no prazo.
a79d4e3266df1c26a22f2bf0fcdf231b,1,Não recebi o kit bercinho 
4533f965854af3b0f4ad49fd731575b6,5,Recomendo produto e loja.
e6486a0db23e2f1e8b7e2e1853fcc76c,1,Quero que resolvam o meu problema!!!
4f36981091e3130ec65810631a2701a5,4,Produto entregue corretamente e antes do prazo informado. 
0f8d339e40bb3e5316ea659ffa7cd9c9,5,"O produto é excelente, mas quando compramos no baratheon fazemos uma única comora, depois de comprado aparece outra compra com quantidade de parcelas diferentes da que fazemos"
caefc6e1cda4201f3ee2cecda0ce2f11,5,"bom serviço
ainda estou sperando a tinta preta que nao chegou"
04a7bdf4125a3845fad681af9aef6e0f,5,recebi esta embalado nao tenho como usar por isto e a minha devolução
7bf1f5ffc604eebac16cb1535f9ca847,1,Não recebi
73bfdeceae9727da26531557228780e9,1,Comprei 02 cabos hdmi 4k 2.0 de 3m e somente foi energia 01. Porém na compra foram pagos 2 cabos e a nota fiscal contam 02 produtos tbm. 
3a0aa41ed5ae8a82cc1e0684a1f5bc55,5,otimo processo de entrega. super recomendo
a4d2e821914802a1cf51186ed0ff0640,1,como vou recomendar se não recebi meu produto.
3025cb1862c20728fbf32b9866748b97,5,"Produto chegou em duas entregas, ambas dentro do prazo."
c0af17e6955ddb20bae386287062569e,5,Tudo certo 
a4776e9a941879a25cd4c778d44d4308,5,muito bom
3fac31e7198f588a7cfdc106f0466491,4,Gostei muito do relógio. Era isso mesmo que eu queria. Somente o manual deixa um pouco a desejar.
ccc9fedbbcbaa04344fb59a29567b423,5,"Essa folha simplesmente e maravilhosa além de linda, enchuga super bem.recomendo sim comprem por que compensa e muito"
b245819c8d9cd6a871717f9fd4983f65,2,Tive que buscar nos correios e paguei um frete caro.
c1b2c590c4b21f3b4d5e25254a76ef16,5,"so e curta dos lados, mas, melhor que nada né! até que ficou bonito obg!"
beb2b114f225cad5388ccdfcda153a9e,2,Eu comprei duas unidades e recebi uma unidade.
7cd36793038c9884bab5f67497ef20d0,5,"Recomendo 
"
7fda844923c715fed499ec4b7647c5e9,4,"Recomendo, produto entregue antes do prazo."
e7d97d1db79c363bc73e96e2794c1ba5,1,Não sei pq a venda foi dividida em duas partes. Não gostei. A parte que coube às L Ameicanas não foi cumprida. 
90a2b9d0947bcda8fcff3ef754be4c4f,5,"Muito bom, entrega super rapida.
Recomendo."
ddc1dc989d0768b006d6a4a0d094c139,1,Não recebi ainda o produto mas estou aguardando. Aguardo também um feedback da targaryen e lannister por onde efetuei a compra.
8383e00dd8ab8e91bbeb4bcf4d0a61fc,5,Adoramos e coube certinho em nosso sofá 
e78ec40a5e352effabc89c3e37b88bfb,5,PRODUTO CHEGOU NO PRAZO E EU RECOMENDO OUTRAS COMPRAS
d04284bbc299959d4c899c538de3059c,3,"nao recebi meu produto ,gostaria de q me reenviace os produtos"
7e32a365664dc66252d04c52e5483d4b,1,O tipo de entrega (pac) é muito demorado.
7d409a6ed1ddf65f5da3337d0f053625,5,Optimo atendimento recomendo o produto já instale e está funcionando muito bem produto cumple com as espectativas 
a36fdb86d1644f855bb435d79c290e65,4,"atrasou a entrega 1 dia, porem acho que os correios não ajudam, e poderiam contratar uma empresa privada."
1e50ddb7864b1a9b8429ea51580a4681,1,"Produto bem inferior as imagens, a grama veio toda desfiada e soltando as fibras !!!
Só não devolvi pelo urgência em usar."
261d4315948c7cc41ee46207707ae003,1,"Sempre comprei nas lojas lannister, mas desta vez meu produto veio faltando um. E quando ligo não atende, è só atravez de mensagem. E COM ISSO ESTOU AGUARDANDO E NÃO POSSO USO DO MEDICAMENTO. Que pre"
8090efcb22d6a077e3b2307f8bcb7a31,5,"Apesar de ter vindo com defeito,fui muito bem atendida e o problema rapidamente solucionado, agradeço imensamente!"
ffbcad8fa1457e95d216b6139a16f3e8,4,Otimo o atendimento
61cafefb9d37359d33c5b5509425c455,5,Tudo como o esperado
c7278def082030c8d81b18bf48d5d7c3,5,"Entrega foi bem ágil, nenhum problema durante boa processo de compra."
cd9024db094fdf3ec53cea6405691382,3,"Recebi o produto, porém o mesmo veio com o encosto do braço quebrado.
Sugiro à loja que acondicione melhor os seus produtos, uma vez que veio embalado em um papel fino comum."
561f445c8450b4681d28e3dd6dd3379a,1,Não recebi os dois controles. O que houve?!? 
7ea579eb98881a4d2a6e7baedc3d9ff0,1,"eu comprei um kit + acessorio so recebi uma central e um controle

veja o que tinha na distrição da compra é veja o que falto
4 Sensores Magnético Xas 4000 1 Sirene Para Central De Alarme 1 Bateria"
b2b68bb92642b9bc164a07c7f78a3db7,4,"Excelente produto, mas penso que o livro estava em estoque há muito tempo, assim a embalagem plástica ressecou e a cola da última capa solta..."
e36b411d49fc58cac5abd0cb37eafb15,3,Até agora nada do produto ser entregue. O que eu devo fazer ?
1c3590db42af7dd95b70b35af50d4f91,5,Recebi antes do prazo .Muito Bom!!
68ab95a8aa59bdd29c944282b79614de,3,entrega Rapida 
0ac290997d3ef685631d7d18f41acb43,5,O produto excelente material resistente. 
8ccb6f10802a0a4341f9a339cdc7f715,1,"não fiquei satisfeita com a qualidade do produto, a panela vaza muito vapor e agua durante o cozimento."
77d8093cee2d61eda791a9ccdaf7cb19,5,Otimo
3b43e8f799cf36cbbc1353c4139e724a,5,adorei 
6f4c966ad3a871bead06a6a05610b2b0,1,"Bom dia. Comprei cinco itens e recebi três, Xbox Entregue, dois jogos Entregue, um carregador Entregue. Falta um controle do xbox e uma capa. Estou esperando PACIENTEMENTE."
eb1cb58ea4c18551d25ef718bc10f755,2,"Produto solto dentro de uma caixa de papelão sem nenhum tipo de enchimento amortecedor ou protetor. Felizmente não sofreu danos, mas deixou a desejar no aspecto embalagem."
576c40609ca0080b32e4870b1c89f4a8,3,Só achei grande este modelo de carteira.
b92a315c46b65207f0755d75cfea5305,5,a capa muito boa mas a pelicula horrivel
6ec22a4400d0cbe2e4f681dfd0b6234c,5,"Postagem e geração de código de rastreio rápido, produto atendeu as expectativas. "
06f88914dfe13c2ac14ad3479a880fca,5,O produto chegou em perfeito estado e antes do prazo. Não tive nenhuma dor de cabeça! 
60287566381d92821c7beee135ffacf2,1,"Sempre compro nunca tive problema. As camisas compradas, recebidas e devolvidas foram três maquinetada. Estou no momento escolhendo outras para usar o Vale."
974167b311ed5346cac9533761baa4cf,4,"perfeito entregue dentro do prazo, toalhas bonita mais fina so espero q seque ,,,,"
44d41a4e0aa89df39fcdcd82fbc6b32e,4,Muito rápido na entrega. Produto bem embalado e de acordo com o anúncio.
bf7f106887d2f1c233fb3ac758e5c663,5,"O produto veio bem embalado e correto, chegou antes do prazo previsto. Sempre comprei e compro no stark e recomendo."
12bce01e68a9b937c0e2825a9cff1028,4,Produto e entrega superou a expectativa.
df134a7506adf5ce93a6b0df65e405cf,5,"NO entanto, ainda falta o outro produto do mesmo pedido!"
808889732b979df26123e977022ca6d5,1,"Fiz o pedido e decidi cancelar em seguida devido aos comentários. Recebi um e-mail da lannister confirmando o cancelamento, porem a empresa continuou com o processo de envio. "
038a022b01239ce2ebdf97ecb2aa2f99,5,Muito bom o produto
9678fb3a89a5bf33d1ef44c90d28d982,1,Nunca chegou o produto 
1c903c1e01aa443710d5b31858066410,1,Eu comprei uma almofada pra neném toma banho paguei 100 agora chega uma nota fiscal de 75 reais quero sabe quem vai me devolver minha grana pois com americana vc não sabe onde reclama lixo de loja 
bd3ef9077ee766eebf795468b944c721,5,Muito bom o stark super indico
abf19a4a580492f45c5a65741c565e57,1,"Aguardo o desfecho do caso, para avaliações"
7e51c2194cf17e6905b07959c4af1180,1,"Sinplesmente não atualizaram a pagina e eu comprei uma coisa que nunca iria chegar e esperei 10 dias a toa , loja horrível!"
d765064065d3c324c90f7e24ed6e0d12,1,Comprei 2 itens...uma rede de dormir e mesa com 2 cadeiras infantis .Só recebi a rede.
a73b66147e5876fcb019236590ab5d73,5,Entrega antes da data.
a2d700a4b89e5eeb12658561977042fb,4,Muito boa mas pra quem tá iniciando melhor a fio laser 
2f1d4956d54a9d852e837409383ab6e4,4,Paguei carreto e tive que pegar nos Correios
9384b807a6db7f34a52e30075814b3f6,1,Eu nao recebi meu produto. Ninguem me informa o que fazer. Já liguei e mandei email. 
042eb5306193dafd3f609366a04b09b0,5,estamos juntos e misturados.
68cb286743b81e363127f87b13ebd5c6,1,Não confiavel
898761f132430f3bb394c1ae3ff8507b,5,"Chegou antes do previsto e o material é de ótima qualidade, porém eu não sabia que por causa do efeito arredondado do smartphone a película seria menor, decidi não colocá-la. Mesmo assim, valeu!"
50bc312af328ce91d50fb9ddc14b11ed,5,"Gosto muito de Comprar nas lannister, pela qualidade na entrega dos produtos, recomendo pode confiar"
d03d0d6dd3bfa65212e1f12ae7c0de8e,1,"O produto veio com defeito e não foi possível trocar, pois não havia como repor."
6006de8846364de064fbcec805ec6a7d,1,"Não tenho informações nenhuma do meu pedido, se vou recebe-lo ou o problema que aconteceu. Não consigo contato para essas devidas informações."
82ea9d034d5a4d4aa7956fab94b60e3c,1,Já passou há muito tempo do prazo estipulado e ainda não recebi o produto 
b641613c737b31d7563d8a4f6f49b362,4,Ótimo
4f25db0524fd0fae65adffc4e3f3942b,5,Satisfatório
72c7fd18328aa86f8183b321dac527e7,4,Entregue conforme prazo estabelecido.
767bc07f1416eee30e23a1178e0c45a1,5,"Muito satisfeita,entrega rápida."
21a557d5c3031f18c1875cc69d1a17b3,5,"Produtos entregues em tempo hábil e conforme o anunciado.
Obrigada"
4f51e9d747b33b9197a4f6522ab95e37,5,"Muito rápido entrega, só tive um problema com os correios pois entregaram meus produtos em dias diferentes."
b1c8032bc2dd9ef4997dfff104e2b078,4,Preferia que fosse direto com a lannister.com. Entrega mais rápida e frete mais barato.
204ee22795e69b0f451c81b7c97c98aa,4,Gostei da maleta era como eu queria! fiquei feliz por vcs terem mandado certinho o que comprei.
4527f0cac18452f38a7cd061a2ef87b4,1,Paguei por 2 unidades do produto e só recebi uma.
68c3385b4bb41af5847346c3552ba744,2,Preciso trocar os copos pois vieram errados. O produto que eu pedi foram 2 copos do liquidificador Philips Walesa código RI 2044 na cor PRETA e vieram outros.
0ee96de07263ed3e398596d21ebd4933,4,muito bom
f0f0e4b014b947280709107cd4785ab8,5,"A qualidade do cubo pelo preço me impressionou, recomendo muito"
027816b74a0cba9ce961d8be5dae3472,1,Não entregou o produto correto
b4ab6a49b14c65ded7c8646689209a79,3,Tamanho menor que pensava.
6ee9c980730e83651fed29895e4b2b62,1,"Não recebi,e também NÃO CANCELEI,ASSIM COMO APARECEU NO STATUS...EU QUERO O MEU PRODUTO,POR FAVOR ENVIAR O MEU PRODUTO."
90085d461e26c5995a533fe2f6633332,5,"Fiquei com receio de fazer essa comora pela Internet,mas fiz e vi que valeu a pena.Produto entregue mais cedo que o previsto e com todo informação durante seu transporte.Parabéns targaryen e lannister.
"
dce234af5a3ddc21eee3fccc37e59e1c,5,Adorei! Muito prática!
0b3b9fed08df5c780be9ec26b2c3e719,5,Excelente produto e chegou bem antes do prazo 
4426f6762730a873057bacbfd116c778,1,Meu pedido foi cactinea 500mg original e não foi o que recebi... 
3a431b49b1cb1d46fe74d7ae14124c6b,4,muito eficiente...
1f1a360d7e328fbdc81dd42416edb186,5,Vai ser de muita utilidade.
3c72d33c58e78eebe7c939ebb43ea735,5,"Adorei, a qualidade é excelente "
d1a96b4468ca0611a6ae0f2d197c91c4,1,O detector esta com defeito solicito uma troca
c1e6227b890539ae485aa19cb08b5583,4,"Gostei, muito, voltarei a comprar novamente"
3cda01b6a2349ac9c88a9ab410eb2534,2,"Não considero que recebi o produto exatamente como imaginei, pois na imagem ilustrativa constava uma capa para a garrafa térmica, a qual não acompanhou o produto, não comprei em outra loja mais barata"
79b10e7b1fe8f462b8fb61bdf60118e0,5,O problema foi do site. Pois chegou dois pedidos iguais. Mas tá de boas 
beb271943a2ce45d5726c91897dcef3b,5,muito pontual produto entregue certo de acordo com a compra
9827b9550294d4cf18196f7dcb5a6662,1,O produto deveria ter sido entregue até 21/3 não chegou. Hj é dia 23/3 e até agora não tenho previsão alguma de entrega. Quero retorno sobre como ficará a situação!!!
026022a007fccdb537c4a47a364c9c31,5,Sempre compro produtos na internet e no stark é o melhor lugar. Nunca tive problemas e as mercadorias me atendem perfeitamente como eu havia esperado.
364e28456256ce68634e39ec62b4c4a6,5,Muito bom o vendedor
3ce522e88d2b60663ddccf7a4172e5ca,4,Produto muito legal e bom acabamento
27bf2434446ec5d53e3e7726bcd1f266,5,Amei os produtos. 
3a6ebeb7f45583720372e838e99cec6a,5,Produto foi entregue antes do prazo e em perfeita condições. Estou satisfeita.
42aa5276ac3a6ea079a3a04fc3fd2358,1,Nao recebi o produto
cce8fdbd69a1ce5c61e1fb91c75930e2,5,"Oi produto e muito bom, porém não vem informando onde comprar o refil de cola , no restante é perfeito. "
f2df1475993220780de98524af8d2033,5,Muito bom
ee14f40b1a44a5eff952d4ab42ae9c74,1,Comprei dois cobertores e recebi apenas um
db398c0ddf7b63f9ec7e07a246940d4b,1,Prazo de entrega não cumprido.
9027caf092214550c44b79b31ccef063,5,Muito bom
